OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Submarine sandwich,"[0.6277653827957201, [(1.0, 0.034482758620689655), (0.3684210526315789, 0.9655172413793104), (0.18666666666666668, 0.9655172413793104)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Bathtub,"[0.605222617085022, [(1.0, 0.06666666666666667), (0.14285714285714285, 1.0), (0.07177033492822966, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Coffee table,"[0.626423993209085, [(1.0, 0.024390243902439025), (0.20809248554913296, 0.8780487804878049), (0.1072463768115942, 0.9024390243902439)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Ruler,"[0.47800384800384804, [(0.0, 0.0), (0.17105263157894737, 0.8666666666666667), (0.09333333333333334, 0.9333333333333333)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Tablet computer,"[0.6069934640522876, [(1.0, 0.1111111111111111), (0.13432835820895522, 1.0), (0.06818181818181818, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Sunglasses,"[0.8273384508635014, [(1.0, 0.008771929824561403), (0.39759036144578314, 0.868421052631579), (0.20362903225806453, 0.8859649122807017)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Clock,"[0.3917962615617971, [(1.0, 0.017241379310344827), (0.15613382899628253, 0.7241379310344828), (0.08208955223880597, 0.7586206896551724)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Infant bed,"[0.8776149776149775, [(1.0, 0.05555555555555555), (0.21686746987951808, 1.0), (0.10975609756097561, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Toy,"[0.10209219605003383, [(0.0, 0.0), (0.061888753056234716, 0.5450874831763123), (0.04027204646186765, 0.7092866756393001)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Glove,"[0.4499872858150633, [(1.0, 0.011764705882352941), (0.17525773195876287, 0.8), (0.09290322580645162, 0.8470588235294118)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Salad,"[0.752751951868032, [(1.0, 0.004694835680751174), (0.37422037422037424, 0.8450704225352113), (0.19895833333333332, 0.8967136150234741)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Truck,"[0.8177034126686993, [(1.0, 0.003215434083601286), (0.3114754098360656, 0.9163987138263665), (0.16457080371787863, 0.9678456591639871)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Barrel,"[0.6066972657846201, [(1.0, 0.0136986301369863), (0.15284974093264247, 0.8082191780821918), (0.08701298701298701, 0.9178082191780822)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Bookcase,"[0.7403168355066566, [(1.0, 0.01), (0.49382716049382713, 0.8), (0.28173374613003094, 0.91)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Dagger,"[0.5136100567910723, [(1.0, 0.029411764705882353), (0.26356589147286824, 1.0), (0.13229571984435798, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Horn,"[0.29724131161629114, [(0.0, 0.0), (0.14432989690721648, 0.7777777777777778), (0.08527131782945736, 0.9166666666666666)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Alpaca,"[0.8771501576388241, [(1.0, 0.029411764705882353), (0.2558139534883721, 0.9705882352941176), (0.1328125, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Glasses,"[0.7564463791055205, [(1.0, 0.003816793893129771), (0.3103448275862069, 0.9274809160305344), (0.16102236421725238, 0.9618320610687023)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Trumpet,"[0.5543777772106918, [(1.0, 0.021739130434782608), (0.21604938271604937, 0.7608695652173914), (0.12074303405572756, 0.8478260869565217)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Boy,"[0.574947296867793, [(1.0, 0.0016666666666666668), (0.4180672268907563, 0.6633333333333333), (0.2417235943247504, 0.7666666666666667)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Box,"[0.5135558624960556, [(1.0, 0.010638297872340425), (0.11711711711711711, 0.8297872340425532), (0.062406015037593986, 0.8829787234042553)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Plumbing fixture,"[0.067775572504211, [(0.0, 0.0), (0.0911062906724512, 0.375), (0.06348345089527943, 0.5223214285714286)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Dinosaur,"[0.6092770082783595, [(1.0, 0.03571428571428571), (0.14450867052023122, 0.8928571428571429), (0.07536231884057971, 0.9285714285714286)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Chest of drawers,"[0.7022729122631891, [(1.0, 0.011494252873563218), (0.2962962962962963, 0.8275862068965517), (0.15495867768595042, 0.8620689655172413)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Candy,"[0.18225328026140167, [(1.0, 0.008620689655172414), (0.07241659886086249, 0.7672413793103449), (0.039495114006514655, 0.8362068965517241)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Owl,"[0.9326285018014564, [(1.0, 0.03333333333333333), (0.08310249307479224, 1.0), (0.041666666666666664, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Roller skates,"[0.7994974369311717, [(1.0, 0.003389830508474576), (0.5040650406504065, 0.8406779661016949), (0.26578411405295316, 0.8847457627118644)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Baseball bat,"[0.6885964912280701, [(1.0, 0.05263157894736842), (0.2916666666666667, 0.7368421052631579), (0.14893617021276595, 0.7368421052631579)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Kitchen knife,"[0.8216400071721118, [(1.0, 0.034482758620689655), (0.32941176470588235, 0.9655172413793104), (0.16666666666666666, 0.9655172413793104)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Watercraft,"[0.19153464576108545, [(0.0, 0.0), (0.217804960924227, 0.540016849199663), (0.13423959218351741, 0.6655433866891323)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Picnic basket,"[0.9057142857142857, [(1.0, 0.08333333333333333), (0.4230769230769231, 0.9166666666666666), (0.23529411764705882, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Earrings,"[0.42427828703426845, [(1.0, 0.04), (0.0784313725490196, 0.8), (0.03929273084479371, 0.8)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Hat,"[0.5616462919171056, [(0.0, 0.0), (0.4080560420315236, 0.6955223880597015), (0.24539877300613497, 0.835820895522388)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Mushroom,"[0.42602212719150745, [(0.0, 0.0), (0.08671875, 0.8809523809523809), (0.04534792806880375, 0.9206349206349206)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Office building,"[0.8259972335286694, [(1.0, 0.022222222222222223), (0.5061728395061729, 0.9111111111111111), (0.2670807453416149, 0.9555555555555556)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Luggage and bags,"[0.48495461083392133, [(1.0, 0.006369426751592357), (0.3700787401574803, 0.5987261146496815), (0.233201581027668, 0.7515923566878981)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Dumbbell,"[0.42307692307692313, [(1.0, 0.07692307692307693), (0.3157894736842105, 0.46153846153846156), (0.16666666666666666, 0.46153846153846156)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Curtain,"[0.5490110303946368, [(1.0, 0.020833333333333332), (0.11911357340720222, 0.8958333333333334), (0.0638002773925104, 0.9583333333333334)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Mechanical fan,"[0.7145060926310925, [(1.0, 0.05), (0.21518987341772153, 0.85), (0.10828025477707007, 0.85)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Sports uniform,"[0.5076424671429203, [(1.0, 0.0031746031746031746), (0.365, 0.6952380952380952), (0.2020033388981636, 0.7682539682539683)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Lantern,"[0.6064047590675407, [(1.0, 0.037037037037037035), (0.11304347826086956, 0.9629629629629629), (0.05664488017429194, 0.9629629629629629)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Turtle,"[0.26241368991018693, [(0.0, 0.0), (0.37593984962406013, 0.5154639175257731), (0.24621212121212122, 0.6701030927835051)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Handgun,"[0.7453661131396163, [(1.0, 0.041666666666666664), (0.10747663551401869, 0.9583333333333334), (0.056338028169014086, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Pineapple,"[0.6399857134315771, [(1.0, 0.04), (0.09523809523809523, 0.72), (0.05053191489361702, 0.76)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Towel,"[0.10651262596287943, [(0.0, 0.0), (0.040268456375838924, 0.8571428571428571), (0.02356902356902357, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Stop sign,"[1.0, [(1.0, 0.07692307692307693), (0.14606741573033707, 1.0), (0.07386363636363637, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Skateboard,"[0.7383657221131719, [(1.0, 0.013888888888888888), (0.28292682926829266, 0.8055555555555556), (0.15441176470588236, 0.875)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Swim cap,"[0.87946579835064, [(1.0, 0.02702702702702703), (0.18478260869565216, 0.918918918918919), (0.09562841530054644, 0.9459459459459459)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Tower,"[0.28208872945936825, [(0.0, 0.0), (0.060821484992101105, 0.9390243902439024), (0.031225296442687747, 0.9634146341463414)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Tick,"[nan, []]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Sculpture,"[0.3653383658837119, [(0.0, 0.0), (0.13024282560706402, 0.8027210884353742), (0.07316399779127554, 0.9013605442176871)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Grape,"[0.14326075117574008, [(1.0, 0.006535947712418301), (0.06582077716098335, 0.5424836601307189), (0.03531746031746032, 0.5816993464052288)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Pumpkin,"[0.8643965772906924, [(1.0, 0.02040816326530612), (0.15141955835962145, 0.9795918367346939), (0.0759493670886076, 0.9795918367346939)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Common fig,"[0.1874429242064044, [(1.0, 0.041666666666666664), (0.04807692307692308, 0.4166666666666667), (0.024096385542168676, 0.4166666666666667)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Vehicle registration plate,"[0.751262368636273, [(1.0, 0.001953125), (0.2606132075471698, 0.86328125), (0.13244837758112094, 0.876953125)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Personal care,"[0.009426093950988867, [(1.0, 0.0016806722689075631), (0.13114754098360656, 0.013445378151260505), (0.075, 0.015126050420168067)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Digital clock,"[0.18738095238095237, [(1.0, 0.14285714285714285), (0.029411764705882353, 0.42857142857142855), (0.034482758620689655, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Stairs,"[0.45439442076992725, [(1.0, 0.02702702702702703), (0.07556675062972293, 0.8108108108108109), (0.03909205548549811, 0.8378378378378378)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Suitcase,"[0.6461599804590539, [(1.0, 0.03333333333333333), (0.3548387096774194, 0.7333333333333333), (0.2032520325203252, 0.8333333333333334)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Envelope,"[0.1703042328042328, [(0.0, 0.0), (0.041666666666666664, 1.0), (0.021052631578947368, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Shrimp,"[0.39661221592830165, [(1.0, 0.008620689655172414), (0.06254029658284978, 0.8362068965517241), (0.03258064516129032, 0.8706896551724138)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Tomato,"[0.507417825849928, [(1.0, 0.004629629629629629), (0.08310991957104558, 0.8611111111111112), (0.04424581005586592, 0.9166666666666666)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Nightstand,"[0.5250543392082462, [(1.0, 0.041666666666666664), (0.20388349514563106, 0.875), (0.1073170731707317, 0.9166666666666666)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Ant,"[0.20340620483407643, [(1.0, 0.03571428571428571), (0.012437810945273632, 0.7142857142857143), (0.006222775357809583, 0.7142857142857143)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Wine glass,"[0.7973546767372366, [(1.0, 0.008403361344537815), (0.30213903743315507, 0.9495798319327731), (0.1566265060240964, 0.9831932773109243)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Wok,"[0.708905717418085, [(1.0, 0.041666666666666664), (0.27631578947368424, 0.875), (0.1456953642384106, 0.9166666666666666)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Juice,"[0.7378863908818847, [(1.0, 0.005747126436781609), (0.1694915254237288, 0.8620689655172413), (0.09044657998869418, 0.9195402298850575)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Flag,"[0.772587059105583, [(1.0, 0.011494252873563218), (0.1156558533145275, 0.9425287356321839), (0.05857445306986592, 0.9540229885057471)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Tea,"[0.47229358505996605, [(0.0, 0.0), (0.1174785100286533, 0.8723404255319149), (0.06465517241379311, 0.9574468085106383)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Mug,"[0.8223531194885361, [(1.0, 0.041666666666666664), (0.24, 1.0), (0.12060301507537688, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Houseplant,"[0.6312750569059306, [(1.0, 0.003134796238244514), (0.2266553480475382, 0.8369905956112853), (0.12144373673036093, 0.896551724137931)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Screwdriver,"[1.0, [(1.0, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Skull,"[0.7601801220770297, [(0.0, 0.0), (0.10526315789473684, 1.0), (0.05274725274725275, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Printer,"[0.9195654107357709, [(1.0, 0.05263157894736842), (0.30158730158730157, 1.0), (0.152, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Dog bed,"[0.7555555555555555, [(1.0, 0.3333333333333333), (0.42857142857142855, 1.0), (0.23076923076923078, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Street light,"[0.27152294603841043, [(1.0, 0.045454545454545456), (0.045454545454545456, 0.7272727272727273), (0.02418207681365576, 0.7727272727272727)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Platter,"[0.3483102898572213, [(1.0, 0.012048192771084338), (0.3424657534246575, 0.6024096385542169), (0.20962199312714777, 0.7349397590361446)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Seahorse,"[0.72152312927714, [(1.0, 0.045454545454545456), (0.039473684210526314, 0.9545454545454546), (0.01975540921919097, 0.9545454545454546)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Kettle,"[0.7823547982509835, [(1.0, 0.038461538461538464), (0.33766233766233766, 1.0), (0.17105263157894737, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Billboard,"[0.6483475685118943, [(1.0, 0.034482758620689655), (0.11764705882352941, 0.9655172413793104), (0.06118143459915612, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Jellyfish,"[0.8600278326723388, [(1.0, 0.01098901098901099), (0.10850801479654747, 0.967032967032967), (0.054904380012338064, 0.978021978021978)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Maple,"[0.07002997002997004, [(0.0, 0.0), (0.006339144215530904, 0.6153846153846154), (0.0031720856463124504, 0.6153846153846154)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Turkey,"[0.6432853232826311, [(1.0, 0.043478260869565216), (0.11267605633802817, 0.6956521739130435), (0.05653710247349823, 0.6956521739130435)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Shellfish,"[0.039510410079431, [(0.0, 0.0), (0.09560723514211886, 0.10787172011661808), (0.10601163542340013, 0.239067055393586)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Wine,"[0.4869866298114157, [(1.0, 0.0051813471502590676), (0.2149390243902439, 0.7305699481865285), (0.11517925247902365, 0.7823834196891192)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Waste container,"[0.6191315962295268, [(1.0, 0.05263157894736842), (0.1875, 0.9473684210526315), (0.09947643979057591, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Horse,"[0.8798810008850473, [(1.0, 0.002551020408163265), (0.28365019011406845, 0.951530612244898), (0.14302015975656143, 0.9591836734693877)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Beetle,"[0.6812567737329761, [(1.0, 0.014285714285714285), (0.0551314673452078, 0.9285714285714286), (0.028862478777589132, 0.9714285714285714)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Doughnut,"[0.5420821077061246, [(1.0, 0.02040816326530612), (0.3220338983050847, 0.7755102040816326), (0.19658119658119658, 0.9387755102040817)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Boot,"[0.7897490833319996, [(1.0, 0.006134969325153374), (0.2413793103448276, 0.901840490797546), (0.125, 0.9325153374233128)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Bear,"[0.3352336811055637, [(1.0, 0.009708737864077669), (0.40869565217391307, 0.4563106796116505), (0.2838427947598253, 0.6310679611650486)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Book,"[0.29132103240228513, [(1.0, 0.0014326647564469914), (0.30180567497850386, 0.502865329512894), (0.1995698924731183, 0.664756446991404)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Cabbage,"[0.3827418718527566, [(1.0, 0.041666666666666664), (0.05405405405405406, 0.6666666666666666), (0.03220338983050847, 0.7916666666666666)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Suit,"[0.883019825204872, [(1.0, 0.003115264797507788), (0.38213399503722084, 0.9595015576323987), (0.19428926132836746, 0.9750778816199377)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Frog,"[0.9473619011220638, [(1.0, 0.024390243902439025), (0.08249496981891348, 1.0), (0.04133064516129032, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Fountain,"[0.6015593132629143, [(0.0, 0.0), (0.11038961038961038, 0.8947368421052632), (0.05537459283387622, 0.8947368421052632)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Violin,"[0.6637514346806533, [(1.0, 0.02857142857142857), (0.19879518072289157, 0.9428571428571428), (0.09969788519637462, 0.9428571428571428)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Bread,"[0.6670571706454935, [(1.0, 0.0036101083032490976), (0.22621184919210055, 0.9097472924187726), (0.11854512797485406, 0.9530685920577617)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Mule,"[0.7323963251542447, [(1.0, 0.024390243902439025), (0.3173076923076923, 0.8048780487804879), (0.1796116504854369, 0.9024390243902439)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Desk,"[0.5109708492864288, [(1.0, 0.020833333333333332), (0.1581196581196581, 0.7708333333333334), (0.09207708779443255, 0.8958333333333334)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Pillow,"[0.6408213446695368, [(1.0, 0.01639344262295082), (0.08430232558139535, 0.9508196721311475), (0.04218181818181818, 0.9508196721311475)]]"
