OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Submarine sandwich,"[0.6475276897313716, [(1.0, 0.034482758620689655), (0.39705882352941174, 0.9310344827586207), (0.2074074074074074, 0.9655172413793104)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Bathtub,"[0.5778233276281068, [(1.0, 0.06666666666666667), (0.14705882352941177, 1.0), (0.07425742574257425, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Coffee table,"[0.6448507370978085, [(1.0, 0.024390243902439025), (0.19473684210526315, 0.9024390243902439), (0.10290237467018469, 0.9512195121951219)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Ruler,"[0.4560149943008899, [(0.0, 0.0), (0.15, 0.8), (0.08860759493670886, 0.9333333333333333)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Tablet computer,"[0.6430335097001764, [(1.0, 0.1111111111111111), (0.10588235294117647, 1.0), (0.05325443786982249, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Sunglasses,"[0.8359801368718986, [(1.0, 0.008771929824561403), (0.4297872340425532, 0.8859649122807017), (0.2222222222222222, 0.9122807017543859)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Clock,"[0.3806841242234173, [(1.0, 0.017241379310344827), (0.14661654135338345, 0.6724137931034483), (0.07924528301886792, 0.7241379310344828)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Infant bed,"[0.8217760313920567, [(1.0, 0.05555555555555555), (0.20987654320987653, 0.9444444444444444), (0.1125, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Toy,"[0.10062630798842269, [(0.0, 0.0), (0.06268379507816127, 0.5450874831763123), (0.04102167182662539, 0.7133243606998654)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Glove,"[0.4136518552694513, [(1.0, 0.011764705882352941), (0.171990171990172, 0.8235294117647058), (0.0910209102091021, 0.8705882352941177)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Salad,"[0.7412977832837423, [(1.0, 0.004694835680751174), (0.44155844155844154, 0.7981220657276995), (0.23958333333333334, 0.863849765258216)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Truck,"[0.81588210497029, [(1.0, 0.003215434083601286), (0.32950631458094143, 0.9228295819935691), (0.1723147616312464, 0.9646302250803859)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Barrel,"[0.6343172147251454, [(1.0, 0.0136986301369863), (0.1425, 0.7808219178082192), (0.0851063829787234, 0.9315068493150684)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Bookcase,"[0.7256558175933007, [(1.0, 0.01), (0.5319148936170213, 0.75), (0.298932384341637, 0.84)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Dagger,"[0.4905887367415257, [(1.0, 0.029411764705882353), (0.24603174603174602, 0.9117647058823529), (0.13147410358565736, 0.9705882352941176)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Horn,"[0.29204371740009016, [(0.0, 0.0), (0.14871794871794872, 0.8055555555555556), (0.08740359897172237, 0.9444444444444444)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Alpaca,"[0.8630964545521727, [(1.0, 0.029411764705882353), (0.19161676646706588, 0.9411764705882353), (0.09939759036144578, 0.9705882352941176)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Glasses,"[0.7802784730999478, [(1.0, 0.003816793893129771), (0.3072139303482587, 0.9427480916030534), (0.15743621655258244, 0.9656488549618321)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Trumpet,"[0.5367693348497093, [(1.0, 0.021739130434782608), (0.20441988950276244, 0.8043478260869565), (0.10833333333333334, 0.8478260869565217)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Boy,"[0.5844876954785774, [(1.0, 0.0016666666666666668), (0.43416757344940154, 0.665), (0.25163398692810457, 0.77)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Box,"[0.5501657450231612, [(1.0, 0.010638297872340425), (0.10309278350515463, 0.851063829787234), (0.05548387096774193, 0.9148936170212766)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Plumbing fixture,"[0.06766299509343414, [(0.0, 0.0), (0.08480565371024736, 0.32142857142857145), (0.06308962264150944, 0.47767857142857145)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Dinosaur,"[0.5470764706832811, [(1.0, 0.03571428571428571), (0.2033898305084746, 0.8571428571428571), (0.10683760683760683, 0.8928571428571429)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Chest of drawers,"[0.6941263665577789, [(1.0, 0.011494252873563218), (0.2916666666666667, 0.8045977011494253), (0.15690376569037656, 0.8620689655172413)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Candy,"[0.1995735431468742, [(1.0, 0.008620689655172414), (0.07351712614870509, 0.7586206896551724), (0.039297658862876256, 0.8103448275862069)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Owl,"[0.9024604833402088, [(1.0, 0.03333333333333333), (0.10830324909747292, 1.0), (0.05434782608695652, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Roller skates,"[0.8009289132410937, [(1.0, 0.003389830508474576), (0.49803149606299213, 0.8576271186440678), (0.2593688362919132, 0.8915254237288136)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Baseball bat,"[0.6846804511278195, [(1.0, 0.05263157894736842), (0.32608695652173914, 0.7894736842105263), (0.16666666666666666, 0.7894736842105263)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Kitchen knife,"[0.7387420497452997, [(1.0, 0.034482758620689655), (0.3253012048192771, 0.9310344827586207), (0.16363636363636364, 0.9310344827586207)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Watercraft,"[0.1674099229656726, [(1.0, 0.0008424599831508003), (0.19737663960024984, 0.5324347093513058), (0.12152452358637926, 0.6554338668913227)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Picnic basket,"[0.9722222222222222, [(1.0, 0.08333333333333333), (0.375, 1.0), (0.19047619047619047, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Earrings,"[0.4201002714424942, [(1.0, 0.04), (0.07279693486590039, 0.76), (0.04030710172744722, 0.84)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Hat,"[0.5818952012607413, [(0.0, 0.0), (0.4303571428571429, 0.7194029850746269), (0.2513416815742397, 0.8388059701492537)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Mushroom,"[0.3867547448764548, [(0.0, 0.0), (0.08750994431185362, 0.873015873015873), (0.04578025477707006, 0.9126984126984127)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Office building,"[0.7914725156954974, [(1.0, 0.022222222222222223), (0.5, 0.8888888888888888), (0.2641509433962264, 0.9333333333333333)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Luggage and bags,"[0.45394334304126427, [(0.0, 0.0), (0.3682008368200837, 0.5605095541401274), (0.25366876310272535, 0.7707006369426752)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Dumbbell,"[0.5297548605240913, [(1.0, 0.07692307692307693), (0.4, 0.6153846153846154), (0.21052631578947367, 0.6153846153846154)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Curtain,"[0.511924577880347, [(1.0, 0.020833333333333332), (0.10459183673469388, 0.8541666666666666), (0.056265984654731455, 0.9166666666666666)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Mechanical fan,"[0.6850254046338771, [(1.0, 0.05), (0.20512820512820512, 0.8), (0.11038961038961038, 0.85)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Sports uniform,"[0.4966539917087326, [(1.0, 0.0031746031746031746), (0.36251920122887865, 0.7492063492063492), (0.19846153846153847, 0.819047619047619)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Lantern,"[0.5782511644743131, [(1.0, 0.037037037037037035), (0.1087866108786611, 0.9629629629629629), (0.0546218487394958, 0.9629629629629629)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Turtle,"[0.24243801794791642, [(0.0, 0.0), (0.3643410852713178, 0.4845360824742268), (0.2421875, 0.6391752577319587)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Handgun,"[0.7664791844956046, [(1.0, 0.041666666666666664), (0.12299465240641712, 0.9583333333333334), (0.06166219839142091, 0.9583333333333334)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Pineapple,"[0.6423471036474133, [(1.0, 0.04), (0.125, 0.72), (0.06293706293706294, 0.72)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Towel,"[0.24326335263835264, [(0.0, 0.0), (0.05303030303030303, 1.0), (0.026717557251908396, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Stop sign,"[1.0, [(1.0, 0.07692307692307693), (0.20967741935483872, 1.0), (0.10569105691056911, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Skateboard,"[0.6834280345230649, [(1.0, 0.013888888888888888), (0.26540284360189575, 0.7777777777777778), (0.14523809523809525, 0.8472222222222222)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Swim cap,"[0.90314016801431, [(1.0, 0.02702702702702703), (0.17391304347826086, 0.972972972972973), (0.08716707021791767, 0.972972972972973)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Tower,"[0.30752870996089, [(0.0, 0.0), (0.05660377358490566, 0.9512195121951219), (0.028312159709618874, 0.9512195121951219)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Tick,"[nan, []]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Sculpture,"[0.38702115426711076, [(1.0, 0.003401360544217687), (0.14807930607187111, 0.8129251700680272), (0.08245505269683819, 0.9047619047619048)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Grape,"[0.0833114574449923, [(1.0, 0.006535947712418301), (0.05354200988467875, 0.42483660130718953), (0.029666254635352288, 0.47058823529411764)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Pumpkin,"[0.820984519109694, [(1.0, 0.02040816326530612), (0.11594202898550725, 0.9795918367346939), (0.0592503022974607, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Common fig,"[0.131485859949262, [(1.0, 0.041666666666666664), (0.04, 0.375), (0.0200445434298441, 0.375)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Vehicle registration plate,"[0.7449109172451097, [(1.0, 0.001953125), (0.24636871508379887, 0.861328125), (0.1252096143096702, 0.875)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Personal care,"[0.009186238598003304, [(1.0, 0.0016806722689075631), (0.14583333333333334, 0.011764705882352941), (0.0851063829787234, 0.013445378151260505)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Digital clock,"[0.11236292686369016, [(0.0, 0.0), (0.03571428571428571, 0.5714285714285714), (0.03139013452914798, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Stairs,"[0.368675873813522, [(0.0, 0.0), (0.07611548556430446, 0.7837837837837838), (0.03942181340341656, 0.8108108108108109)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Suitcase,"[0.7394783404747857, [(1.0, 0.03333333333333333), (0.33766233766233766, 0.8666666666666667), (0.18421052631578946, 0.9333333333333333)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Envelope,"[0.08550972424122284, [(0.0, 0.0), (0.043478260869565216, 1.0), (0.02197802197802198, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Shrimp,"[0.38657082936014636, [(0.0, 0.0), (0.04977145759268664, 0.8448275862068966), (0.025660569105691058, 0.8706896551724138)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Tomato,"[0.5859141891455542, [(1.0, 0.004629629629629629), (0.08912739150723285, 0.8842592592592593), (0.04574095682613769, 0.9074074074074074)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Nightstand,"[0.5818641189067564, [(1.0, 0.041666666666666664), (0.22448979591836735, 0.9166666666666666), (0.11794871794871795, 0.9583333333333334)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Ant,"[0.2141020969902414, [(1.0, 0.03571428571428571), (0.009976525821596244, 0.6071428571428571), (0.004989727032579982, 0.6071428571428571)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Wine glass,"[0.7744098426848408, [(1.0, 0.008403361344537815), (0.2832080200501253, 0.9495798319327731), (0.1480552070263488, 0.9915966386554622)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Wok,"[0.7379190186175482, [(1.0, 0.041666666666666664), (0.2682926829268293, 0.9166666666666666), (0.13496932515337423, 0.9166666666666666)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Juice,"[0.7320779818944314, [(1.0, 0.005747126436781609), (0.16611295681063123, 0.8620689655172413), (0.08813747228381374, 0.9137931034482759)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Flag,"[0.8232951711029962, [(1.0, 0.011494252873563218), (0.10821382007822686, 0.9540229885057471), (0.05548302872062663, 0.9770114942528736)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Tea,"[0.4584664690792913, [(0.0, 0.0), (0.1111111111111111, 0.8723404255319149), (0.058423913043478264, 0.9148936170212766)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Mug,"[0.830705266955267, [(1.0, 0.041666666666666664), (0.26436781609195403, 0.9583333333333334), (0.13872832369942195, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Houseplant,"[0.6407829364901597, [(1.0, 0.003134796238244514), (0.22462562396006655, 0.8463949843260188), (0.11818560133166875, 0.890282131661442)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Screwdriver,"[1.0, [(1.0, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Skull,"[0.7561697501829748, [(1.0, 0.041666666666666664), (0.12435233160621761, 1.0), (0.06233766233766234, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Printer,"[0.9038880624019942, [(1.0, 0.05263157894736842), (0.2676056338028169, 1.0), (0.1357142857142857, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Dog bed,"[0.8333333333333333, [(1.0, 0.3333333333333333), (0.6, 1.0), (0.375, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Street light,"[0.3136879284998825, [(1.0, 0.045454545454545456), (0.04491017964071856, 0.6818181818181818), (0.025525525525525526, 0.7727272727272727)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Platter,"[0.4065271777296937, [(1.0, 0.012048192771084338), (0.3619631901840491, 0.7108433734939759), (0.19753086419753085, 0.7710843373493976)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Seahorse,"[0.6421632098155993, [(1.0, 0.045454545454545456), (0.04918032786885246, 0.9545454545454546), (0.02579132473622509, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Kettle,"[0.7661429368539693, [(1.0, 0.038461538461538464), (0.3333333333333333, 1.0), (0.16774193548387098, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Billboard,"[0.6866264063980955, [(1.0, 0.034482758620689655), (0.13145539906103287, 0.9655172413793104), (0.06588235294117648, 0.9655172413793104)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Jellyfish,"[0.8340854781629795, [(1.0, 0.01098901098901099), (0.10397196261682243, 0.978021978021978), (0.052600818234950324, 0.989010989010989)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Maple,"[0.09656804733727811, [(0.0, 0.0), (0.006149116064565719, 0.6153846153846154), (0.0030757400999615533, 0.6153846153846154)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Turkey,"[0.6058000784874151, [(1.0, 0.043478260869565216), (0.09289617486338798, 0.7391304347826086), (0.04657534246575343, 0.7391304347826086)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Shellfish,"[0.03192618056159461, [(0.0, 0.0), (0.08415300546448087, 0.11224489795918367), (0.08150984682713348, 0.21720116618075802)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Wine,"[0.5098136437873533, [(1.0, 0.0051813471502590676), (0.21396054628224584, 0.7305699481865285), (0.11550151975683891, 0.7875647668393783)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Waste container,"[0.6563540492955151, [(1.0, 0.05263157894736842), (0.18556701030927836, 0.9473684210526315), (0.09844559585492228, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Horse,"[0.8761846199181446, [(1.0, 0.002551020408163265), (0.28837209302325584, 0.9489795918367347), (0.14618069018999613, 0.9617346938775511)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Beetle,"[0.6854675516788483, [(1.0, 0.014285714285714285), (0.05645851154833191, 0.9428571428571428), (0.02868150684931507, 0.9571428571428572)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Doughnut,"[0.6284614487206761, [(1.0, 0.02040816326530612), (0.3445378151260504, 0.8367346938775511), (0.1940928270042194, 0.9387755102040817)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Boot,"[0.8104466907439963, [(1.0, 0.006134969325153374), (0.20604395604395603, 0.9202453987730062), (0.10729023383768914, 0.9570552147239264)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Bear,"[0.32904101263850205, [(1.0, 0.009708737864077669), (0.37735849056603776, 0.3883495145631068), (0.2985781990521327, 0.6116504854368932)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Book,"[0.26457274254916335, [(1.0, 0.0014326647564469914), (0.2908921933085502, 0.4484240687679083), (0.20465116279069767, 0.6303724928366762)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Cabbage,"[0.34302407381289446, [(1.0, 0.041666666666666664), (0.06926406926406926, 0.6666666666666666), (0.03470715835140998, 0.6666666666666666)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Suit,"[0.8892430822571793, [(1.0, 0.003115264797507788), (0.3965744400527009, 0.9376947040498442), (0.20580474934036938, 0.9719626168224299)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Frog,"[0.9641324168242743, [(1.0, 0.024390243902439025), (0.13758389261744966, 1.0), (0.06890756302521009, 1.0)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Fountain,"[0.6272549890095765, [(1.0, 0.05263157894736842), (0.1111111111111111, 0.8947368421052632), (0.05592105263157895, 0.8947368421052632)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Violin,"[0.6366462397609991, [(1.0, 0.02857142857142857), (0.18823529411764706, 0.9142857142857143), (0.10029498525073746, 0.9714285714285714)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Bread,"[0.6632934496452951, [(1.0, 0.0036101083032490976), (0.2212467076382792, 0.9097472924187726), (0.11682037768994291, 0.9602888086642599)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Mule,"[0.7275074886666073, [(1.0, 0.024390243902439025), (0.2905982905982906, 0.8292682926829268), (0.1630901287553648, 0.926829268292683)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Desk,"[0.48185299128732206, [(1.0, 0.020833333333333332), (0.16666666666666666, 0.75), (0.09767441860465116, 0.875)]]"
OpenImagesChallenge2018_PerformanceByCategory/AP+precision+recall@0.5IOU/Pillow,"[0.685640813963015, [(1.0, 0.01639344262295082), (0.09747899159663866, 0.9508196721311475), (0.04878048780487805, 0.9508196721311475)]]"
